date,channel,campaign_name,spend,revenue,impressions,clicks,conversions
2026-05-26,tiktok_ads,TIKTOK_ADS - Promo,522.22,910.12,12650,575,10
2026-05-26,linkedin_ads,LINKEDIN_ADS - Promo,641.9,2871.89,11132,506,33
2026-05-26,email,EMAIL - Promo,927.36,2899.42,31899,1519,34
2026-05-27,google_ads,GOOGLE_ADS - Promo,128.46,697.59,7521,109,8
2026-05-27,meta_ads,META_ADS - Promo,103.19,520.19,3465,105,6
2026-05-27,tiktok_ads,TIKTOK_ADS - Promo,491.04,2256.39,25484,277,26
2026-05-27,linkedin_ads,LINKEDIN_ADS - Promo,231.24,536.88,19558,254,6
2026-05-27,email,EMAIL - Promo,110.27,304.32,2800,140,3
2026-05-28,google_ads,GOOGLE_ADS - Promo,391.68,1929.81,7380,205,22
2026-05-28,meta_ads,META_ADS - Promo,760.5,3874.62,42966,682,45
2026-05-28,tiktok_ads,TIKTOK_ADS - Promo,639.1,1664.22,36366,638,19
2026-05-28,linkedin_ads,LINKEDIN_ADS - Promo,884.62,1941.28,19389,843,22
2026-05-28,email,EMAIL - Promo,441.05,1697.42,16592,244,19
2026-05-29,google_ads,GOOGLE_ADS - Promo,844.65,4112.36,52920,1176,48
2026-05-29,meta_ads,META_ADS - Promo,262.56,1137.46,11537,139,13
2026-05-29,tiktok_ads,TIKTOK_ADS - Promo,959.19,2197.24,14344,652,25
2026-05-29,linkedin_ads,LINKEDIN_ADS - Promo,569.25,2259.5,23920,368,26
2026-05-29,email,EMAIL - Promo,586.27,1103.47,16483,311,12
2026-05-30,google_ads,GOOGLE_ADS - Promo,258.72,1370.72,9020,164,16
2026-05-30,meta_ads,META_ADS - Promo,924.08,3660.79,49538,527,43
2026-05-30,tiktok_ads,TIKTOK_ADS - Promo,942.51,4954.92,57974,1414,58
2026-05-30,linkedin_ads,LINKEDIN_ADS - Promo,764.53,3897.13,45696,816,45
2026-05-30,email,EMAIL - Promo,391.41,1525.02,8760,365,17
2026-05-31,google_ads,GOOGLE_ADS - Promo,770.39,1442.58,75308,1124,16
2026-05-31,meta_ads,META_ADS - Promo,624.06,1945.11,27630,614,22
2026-05-31,tiktok_ads,TIKTOK_ADS - Promo,258.25,737.88,28798,374,8
2026-05-31,linkedin_ads,LINKEDIN_ADS - Promo,359.96,1594.37,19110,455,18
2026-05-31,email,EMAIL - Promo,298.36,941.89,9548,341,11
2026-06-01,google_ads,GOOGLE_ADS - Promo,714.58,3508.42,13369,461,41
2026-06-01,meta_ads,META_ADS - Promo,690.46,2369.05,81720,908,27
2026-06-01,tiktok_ads,TIKTOK_ADS - Promo,446.62,1807.68,19481,253,21
2026-06-01,linkedin_ads,LINKEDIN_ADS - Promo,809.48,3046.71,38880,432,35
2026-06-01,email,EMAIL - Promo,393.09,1307.03,15862,206,15
2026-06-02,google_ads,GOOGLE_ADS - Promo,925.47,1710.41,46560,582,20
2026-06-02,meta_ads,META_ADS - Promo,449.23,1188.52,30870,343,13
2026-06-02,tiktok_ads,TIKTOK_ADS - Promo,751.54,2123.04,25623,657,24
2026-06-02,linkedin_ads,LINKEDIN_ADS - Promo,517.3,2168.62,26316,612,25
2026-06-02,email,EMAIL - Promo,948.61,2081.03,74624,1166,24
2026-06-03,google_ads,GOOGLE_ADS - Promo,422.66,1670.15,51520,736,19
2026-06-03,meta_ads,META_ADS - Promo,853.76,1654.38,70992,1479,19
2026-06-03,tiktok_ads,TIKTOK_ADS - Promo,737.72,3031.54,42420,707,35
2026-06-03,linkedin_ads,LINKEDIN_ADS - Promo,398.89,1707.08,73332,756,20
2026-06-03,email,EMAIL - Promo,589.83,2817.9,47264,844,33
2026-06-04,google_ads,GOOGLE_ADS - Promo,398.51,1581.24,24651,249,18
2026-06-04,meta_ads,META_ADS - Promo,463.65,1661.19,5610,255,19
2026-06-04,tiktok_ads,TIKTOK_ADS - Promo,783.42,3095.56,20680,470,36
2026-06-04,linkedin_ads,LINKEDIN_ADS - Promo,431.67,880.12,12096,216,10
2026-06-04,email,EMAIL - Promo,459.59,1569.5,10580,230,18
2026-06-05,google_ads,GOOGLE_ADS - Promo,853.82,4112.84,94656,986,48
2026-06-05,meta_ads,META_ADS - Promo,192.76,782.81,11520,160,9
2026-06-05,tiktok_ads,TIKTOK_ADS - Promo,543.6,1548.27,23712,304,18
2026-06-05,linkedin_ads,LINKEDIN_ADS - Promo,326.35,1710.21,26960,337,20
2026-06-05,email,EMAIL - Promo,421.05,930.4,11111,271,10
2026-06-06,google_ads,GOOGLE_ADS - Promo,634.14,2688.16,56939,587,31
2026-06-06,meta_ads,META_ADS - Promo,363.77,1830.07,23424,384,21
2026-06-06,tiktok_ads,TIKTOK_ADS - Promo,154.32,621.03,16554,267,7
2026-06-06,linkedin_ads,LINKEDIN_ADS - Promo,806.78,3654.35,9338,406,42
2026-06-06,email,EMAIL - Promo,165.16,683.95,8439,87,8
2026-06-07,google_ads,GOOGLE_ADS - Promo,361.08,1708.56,20605,317,20
2026-06-07,meta_ads,META_ADS - Promo,778.15,2158.46,34694,418,25
2026-06-07,tiktok_ads,TIKTOK_ADS - Promo,696.52,2965.49,8505,405,34
2026-06-07,linkedin_ads,LINKEDIN_ADS - Promo,973.91,4130.38,50220,558,48
2026-06-07,email,EMAIL - Promo,953.74,2472.35,28704,736,29
2026-06-08,google_ads,GOOGLE_ADS - Promo,270.55,611.19,9676,236,7
2026-06-08,meta_ads,META_ADS - Promo,923.28,1909.77,17520,584,22
2026-06-08,tiktok_ads,TIKTOK_ADS - Promo,611.36,2716.07,20646,333,31
2026-06-08,linkedin_ads,LINKEDIN_ADS - Promo,570.44,2579.3,64390,685,30
2026-06-08,email,EMAIL - Promo,200.2,1053.83,7030,190,12
2026-06-09,google_ads,GOOGLE_ADS - Promo,329.76,1568.08,6344,244,18
2026-06-09,meta_ads,META_ADS - Promo,277.27,1430.62,19018,514,16
2026-06-09,tiktok_ads,TIKTOK_ADS - Promo,523.11,2833.37,61831,803,33
2026-06-09,linkedin_ads,LINKEDIN_ADS - Promo,615.97,1487.15,19264,602,17
2026-06-09,email,EMAIL - Promo,159.76,382.3,2821,91,4
2026-06-10,google_ads,GOOGLE_ADS - Promo,164.63,338.26,9040,113,3
2026-06-10,meta_ads,META_ADS - Promo,216.94,624.0,9804,114,7
2026-06-10,tiktok_ads,TIKTOK_ADS - Promo,747.05,1195.54,20410,785,14
2026-06-10,linkedin_ads,LINKEDIN_ADS - Promo,205.66,588.66,10692,132,6
2026-06-10,email,EMAIL - Promo,106.44,188.74,14946,159,2
2026-06-11,google_ads,GOOGLE_ADS - Promo,495.04,935.87,20720,296,11
2026-06-11,meta_ads,META_ADS - Promo,460.76,1161.98,61200,816,13
2026-06-11,tiktok_ads,TIKTOK_ADS - Promo,737.98,1132.2,23954,413,13
2026-06-11,linkedin_ads,LINKEDIN_ADS - Promo,895.7,2951.69,22814,671,34
2026-06-11,email,EMAIL - Promo,461.24,2481.14,29057,593,29
2026-06-12,google_ads,GOOGLE_ADS - Promo,755.72,2233.74,35139,663,26
2026-06-12,meta_ads,META_ADS - Promo,920.6,2206.85,22092,526,25
2026-06-12,tiktok_ads,TIKTOK_ADS - Promo,297.96,1612.04,7950,159,18
2026-06-12,linkedin_ads,LINKEDIN_ADS - Promo,228.56,486.13,6402,194,5
2026-06-12,email,EMAIL - Promo,990.43,5344.69,19215,549,62
2026-06-13,google_ads,GOOGLE_ADS - Promo,910.3,3878.04,65773,1241,45
2026-06-13,meta_ads,META_ADS - Promo,672.12,2774.71,16848,432,32
2026-06-13,tiktok_ads,TIKTOK_ADS - Promo,102.9,550.07,1674,62,6
2026-06-13,linkedin_ads,LINKEDIN_ADS - Promo,316.7,866.61,18624,192,10
2026-06-13,email,EMAIL - Promo,593.45,2417.46,22500,500,28
2026-06-14,google_ads,GOOGLE_ADS - Promo,968.95,4129.46,86986,1426,48
2026-06-14,meta_ads,META_ADS - Promo,225.27,1041.11,4114,121,12
2026-06-14,tiktok_ads,TIKTOK_ADS - Promo,760.5,1556.89,25666,626,18
2026-06-14,linkedin_ads,LINKEDIN_ADS - Promo,744.03,2360.89,41902,1022,27
2026-06-14,email,EMAIL - Promo,233.07,1007.6,3255,155,11
