date,channel,campaign_name,spend,revenue,impressions,clicks,conversions
2026-04-29,meta_ads,META_ADS - Promo,940.85,2530.56,52512,547,29
2026-04-29,tiktok_ads,TIKTOK_ADS - Promo,894.81,4684.53,41580,660,55
2026-04-29,linkedin_ads,LINKEDIN_ADS - Promo,429.59,1531.52,8814,226,18
2026-04-29,email,EMAIL - Promo,102.81,335.4,8366,89,3
2026-04-30,google_ads,GOOGLE_ADS - Promo,969.96,4511.2,62748,996,53
2026-04-30,meta_ads,META_ADS - Promo,802.14,3935.78,40598,766,46
2026-04-30,tiktok_ads,TIKTOK_ADS - Promo,647.23,3492.02,18000,375,41
2026-04-30,linkedin_ads,LINKEDIN_ADS - Promo,155.53,699.34,21780,242,8
2026-04-30,email,EMAIL - Promo,711.78,2198.17,43920,976,25
2026-05-01,google_ads,GOOGLE_ADS - Promo,894.06,1511.15,21238,518,17
2026-05-01,meta_ads,META_ADS - Promo,145.96,538.94,3432,104,6
2026-05-01,tiktok_ads,TIKTOK_ADS - Promo,409.35,950.27,27636,294,11
2026-05-01,linkedin_ads,LINKEDIN_ADS - Promo,411.77,2110.8,40016,488,24
2026-05-01,email,EMAIL - Promo,998.8,4314.38,46540,716,50
2026-05-02,google_ads,GOOGLE_ADS - Promo,720.72,2286.91,42277,631,26
2026-05-02,meta_ads,META_ADS - Promo,709.44,1795.07,85697,1207,21
2026-05-02,tiktok_ads,TIKTOK_ADS - Promo,221.6,413.5,9450,270,4
2026-05-02,linkedin_ads,LINKEDIN_ADS - Promo,652.8,2429.93,36784,484,28
2026-05-02,email,EMAIL - Promo,914.16,3447.84,53012,914,40
2026-05-03,google_ads,GOOGLE_ADS - Promo,148.24,571.03,6762,147,6
2026-05-03,meta_ads,META_ADS - Promo,224.08,429.15,23408,266,5
2026-05-03,tiktok_ads,TIKTOK_ADS - Promo,144.47,397.19,5368,122,4
2026-05-03,linkedin_ads,LINKEDIN_ADS - Promo,282.48,1011.73,26334,462,11
2026-05-03,email,EMAIL - Promo,461.51,2178.98,23562,462,25
2026-05-04,google_ads,GOOGLE_ADS - Promo,762.21,1814.6,122670,1305,21
2026-05-04,meta_ads,META_ADS - Promo,408.1,1314.95,7820,230,15
2026-05-04,tiktok_ads,TIKTOK_ADS - Promo,774.37,3938.56,24487,521,46
2026-05-04,linkedin_ads,LINKEDIN_ADS - Promo,932.3,4122.34,37830,485,48
2026-05-04,email,EMAIL - Promo,176.01,702.13,7954,97,8
2026-05-05,google_ads,GOOGLE_ADS - Promo,844.9,2171.32,20604,606,25
2026-05-05,meta_ads,META_ADS - Promo,522.74,2471.2,13818,658,29
2026-05-05,tiktok_ads,TIKTOK_ADS - Promo,887.17,1780.36,20080,502,20
2026-05-05,linkedin_ads,LINKEDIN_ADS - Promo,543.54,825.81,23162,626,9
2026-05-05,email,EMAIL - Promo,725.57,3248.28,44988,489,38
2026-05-06,google_ads,GOOGLE_ADS - Promo,763.25,3703.6,61320,1022,43
2026-05-06,meta_ads,META_ADS - Promo,933.03,3661.64,41078,1081,43
2026-05-06,tiktok_ads,TIKTOK_ADS - Promo,397.93,1280.84,38704,656,15
2026-05-06,linkedin_ads,LINKEDIN_ADS - Promo,797.01,2922.71,32410,463,34
2026-05-06,email,EMAIL - Promo,595.3,1855.5,31437,499,21
2026-05-07,google_ads,GOOGLE_ADS - Promo,159.27,578.18,3008,94,6
2026-05-07,meta_ads,META_ADS - Promo,149.49,606.8,9167,103,7
2026-05-07,tiktok_ads,TIKTOK_ADS - Promo,184.76,919.3,4077,151,10
2026-05-07,linkedin_ads,LINKEDIN_ADS - Promo,233.75,612.32,3751,121,7
2026-05-07,email,EMAIL - Promo,664.33,1295.44,34891,943,15
2026-05-08,google_ads,GOOGLE_ADS - Promo,680.57,3732.9,17248,352,43
2026-05-08,meta_ads,META_ADS - Promo,659.38,2176.27,33746,359,25
2026-05-08,tiktok_ads,TIKTOK_ADS - Promo,441.5,1567.5,39900,475,18
2026-05-08,linkedin_ads,LINKEDIN_ADS - Promo,520.79,1155.95,25024,544,13
2026-05-08,email,EMAIL - Promo,703.11,1787.21,26622,493,21
2026-05-09,google_ads,GOOGLE_ADS - Promo,746.73,3987.0,31558,509,46
2026-05-09,meta_ads,META_ADS - Promo,779.85,2300.81,102268,1382,27
2026-05-09,tiktok_ads,TIKTOK_ADS - Promo,425.94,686.68,23056,262,8
2026-05-09,linkedin_ads,LINKEDIN_ADS - Promo,608.59,2812.9,16169,437,33
2026-05-09,email,EMAIL - Promo,646.66,3004.09,20923,343,35
2026-05-10,google_ads,GOOGLE_ADS - Promo,386.15,1967.89,60960,762,23
2026-05-10,meta_ads,META_ADS - Promo,873.94,3784.78,36234,549,44
2026-05-10,tiktok_ads,TIKTOK_ADS - Promo,626.68,2742.99,16585,535,32
2026-05-10,linkedin_ads,LINKEDIN_ADS - Promo,544.26,1932.45,17442,323,22
2026-05-10,email,EMAIL - Promo,870.9,2506.33,31204,1076,29
2026-05-11,google_ads,GOOGLE_ADS - Promo,460.02,814.1,38880,432,9
2026-05-11,meta_ads,META_ADS - Promo,355.08,1181.02,17028,198,13
2026-05-11,tiktok_ads,TIKTOK_ADS - Promo,708.58,3653.28,64531,1373,42
2026-05-11,linkedin_ads,LINKEDIN_ADS - Promo,604.43,3139.77,20098,773,36
2026-05-11,email,EMAIL - Promo,995.92,3889.1,32770,565,45
2026-05-12,google_ads,GOOGLE_ADS - Promo,916.14,1647.38,109760,1568,19
2026-05-12,meta_ads,META_ADS - Promo,611.83,2963.88,32224,424,34
2026-05-12,tiktok_ads,TIKTOK_ADS - Promo,436.69,835.24,14904,276,9
2026-05-12,linkedin_ads,LINKEDIN_ADS - Promo,255.39,1339.75,13230,189,15
2026-05-12,email,EMAIL - Promo,679.04,1797.22,29524,484,21
2026-05-13,google_ads,GOOGLE_ADS - Promo,162.91,330.41,5590,86,3
2026-05-13,meta_ads,META_ADS - Promo,565.85,2846.52,76665,807,33
2026-05-13,tiktok_ads,TIKTOK_ADS - Promo,893.84,2370.69,54216,1004,27
2026-05-13,linkedin_ads,LINKEDIN_ADS - Promo,476.49,2285.12,31509,389,26
2026-05-13,email,EMAIL - Promo,999.34,2900.86,35462,1043,34
2026-05-14,google_ads,GOOGLE_ADS - Promo,410.14,954.5,22839,331,11
2026-05-14,meta_ads,META_ADS - Promo,184.35,904.27,21780,363,10
2026-05-14,tiktok_ads,TIKTOK_ADS - Promo,421.11,729.35,6409,221,8
2026-05-14,linkedin_ads,LINKEDIN_ADS - Promo,992.85,3631.42,43809,859,42
2026-05-14,email,EMAIL - Promo,641.66,1075.94,9951,321,12
2026-05-15,google_ads,GOOGLE_ADS - Promo,270.59,412.28,8976,176,4
2026-05-15,meta_ads,META_ADS - Promo,300.09,1251.65,13680,342,14
2026-05-15,tiktok_ads,TIKTOK_ADS - Promo,898.05,2191.5,32319,513,25
2026-05-15,linkedin_ads,LINKEDIN_ADS - Promo,691.76,1956.16,34848,484,23
2026-05-15,email,EMAIL - Promo,245.17,735.34,8745,159,8
2026-05-16,google_ads,GOOGLE_ADS - Promo,954.67,4420.62,29422,626,52
2026-05-16,meta_ads,META_ADS - Promo,323.24,1382.0,26720,334,16
2026-05-16,tiktok_ads,TIKTOK_ADS - Promo,476.51,1778.79,35890,485,20
2026-05-16,linkedin_ads,LINKEDIN_ADS - Promo,781.76,1378.03,39836,866,16
2026-05-16,email,EMAIL - Promo,400.49,886.53,24161,653,10
2026-05-17,google_ads,GOOGLE_ADS - Promo,448.78,697.04,46784,544,8
2026-05-17,meta_ads,META_ADS - Promo,402.63,1911.31,22680,378,22
2026-05-17,tiktok_ads,TIKTOK_ADS - Promo,949.48,1981.75,69569,953,23
2026-05-17,linkedin_ads,LINKEDIN_ADS - Promo,993.02,2988.16,54390,777,35
2026-05-17,email,EMAIL - Promo,234.66,608.56,7450,149,7
2026-05-18,google_ads,GOOGLE_ADS - Promo,545.85,2440.98,23552,368,28
2026-05-18,meta_ads,META_ADS - Promo,124.72,514.34,4482,83,6
2026-05-18,tiktok_ads,TIKTOK_ADS - Promo,911.04,4110.94,69282,1283,48
2026-05-18,linkedin_ads,LINKEDIN_ADS - Promo,136.16,255.15,5330,82,3
2026-05-18,email,EMAIL - Promo,858.21,3546.75,25564,913,41
2026-05-19,google_ads,GOOGLE_ADS - Promo,909.89,1840.53,129344,1376,21
2026-05-19,meta_ads,META_ADS - Promo,694.97,2715.04,63860,1030,31
2026-05-19,tiktok_ads,TIKTOK_ADS - Promo,709.51,3887.0,17388,621,45
2026-05-19,linkedin_ads,LINKEDIN_ADS - Promo,170.54,407.54,5226,134,4
2026-05-19,email,EMAIL - Promo,852.4,1701.36,43286,941,20
2026-05-20,google_ads,GOOGLE_ADS - Promo,214.49,970.13,14490,161,11
2026-05-20,meta_ads,META_ADS - Promo,133.53,615.99,8181,101,7
2026-05-20,tiktok_ads,TIKTOK_ADS - Promo,573.36,2959.01,22989,291,34
2026-05-20,linkedin_ads,LINKEDIN_ADS - Promo,470.3,1897.67,26712,477,22
2026-05-20,email,EMAIL - Promo,616.02,1465.35,38284,563,17
2026-05-21,google_ads,GOOGLE_ADS - Promo,908.51,4007.17,45214,1222,47
2026-05-21,meta_ads,META_ADS - Promo,796.87,1719.25,26350,425,20
2026-05-21,tiktok_ads,TIKTOK_ADS - Promo,561.26,2386.1,38676,586,28
2026-05-21,linkedin_ads,LINKEDIN_ADS - Promo,795.97,1603.35,59280,624,18
2026-05-21,email,EMAIL - Promo,104.88,543.63,7320,122,6
2026-05-22,google_ads,GOOGLE_ADS - Promo,602.42,1406.56,31044,597,16
2026-05-22,meta_ads,META_ADS - Promo,658.21,2684.47,27864,648,31
2026-05-22,tiktok_ads,TIKTOK_ADS - Promo,791.18,2216.34,34481,841,26
2026-05-22,linkedin_ads,LINKEDIN_ADS - Promo,818.81,3655.08,45030,474,43
2026-05-22,email,EMAIL - Promo,585.46,2426.28,25731,953,28
2026-05-23,google_ads,GOOGLE_ADS - Promo,806.58,3437.14,103293,1497,40
2026-05-23,meta_ads,META_ADS - Promo,815.67,2837.24,66640,680,33
2026-05-23,tiktok_ads,TIKTOK_ADS - Promo,576.23,2535.27,14859,381,29
2026-05-23,linkedin_ads,LINKEDIN_ADS - Promo,114.64,362.92,5092,76,4
2026-05-23,email,EMAIL - Promo,843.69,4186.31,44178,597,49
2026-05-24,google_ads,GOOGLE_ADS - Promo,879.72,2837.2,131614,1343,33
2026-05-24,meta_ads,META_ADS - Promo,918.18,4754.16,85293,1053,55
2026-05-24,tiktok_ads,TIKTOK_ADS - Promo,353.52,1135.9,22638,231,13
2026-05-24,linkedin_ads,LINKEDIN_ADS - Promo,597.81,2887.97,16243,439,33
2026-05-24,email,EMAIL - Promo,980.16,4588.16,106488,1224,53
2026-05-25,google_ads,GOOGLE_ADS - Promo,823.73,4021.11,9812,446,47
2026-05-25,meta_ads,META_ADS - Promo,207.39,557.54,6970,205,6
2026-05-25,tiktok_ads,TIKTOK_ADS - Promo,289.59,818.94,24057,243,9
2026-05-25,linkedin_ads,LINKEDIN_ADS - Promo,228.96,645.3,19596,284,7
2026-05-25,email,EMAIL - Promo,342.19,761.82,15190,434,8
2026-05-26,google_ads,GOOGLE_ADS - Promo,976.21,2708.14,103796,1348,31
2026-05-26,meta_ads,META_ADS - Promo,858.22,1325.66,91124,1199,15
2026-05-26,tiktok_ads,TIKTOK_ADS - Promo,324.63,953.64,8806,238,11
2026-05-26,linkedin_ads,LINKEDIN_ADS - Promo,349.26,614.5,14760,615,7
2026-05-26,email,EMAIL - Promo,220.74,1202.79,28482,303,14
2026-05-27,google_ads,GOOGLE_ADS - Promo,905.21,3900.63,50716,818,45
2026-05-27,meta_ads,META_ADS - Promo,632.16,1459.14,14985,333,17
2026-05-27,tiktok_ads,TIKTOK_ADS - Promo,892.6,2852.55,45108,716,33
2026-05-27,linkedin_ads,LINKEDIN_ADS - Promo,572.41,2728.12,46428,876,32
2026-05-27,email,EMAIL - Promo,544.54,1507.57,28056,668,17
2026-05-28,google_ads,GOOGLE_ADS - Promo,830.7,3789.89,46779,503,44
2026-05-28,meta_ads,META_ADS - Promo,346.24,1040.54,16027,341,12
2026-05-28,tiktok_ads,TIKTOK_ADS - Promo,804.76,1428.99,97960,1240,16
2026-05-28,linkedin_ads,LINKEDIN_ADS - Promo,432.52,2066.64,35370,655,24
2026-05-28,email,EMAIL - Promo,311.77,848.6,14756,527,9
2026-05-29,google_ads,GOOGLE_ADS - Promo,670.29,3127.77,44014,746,36
2026-05-29,meta_ads,META_ADS - Promo,208.92,514.26,9135,105,6
2026-05-29,tiktok_ads,TIKTOK_ADS - Promo,841.09,3941.88,24950,499,46
2026-05-29,linkedin_ads,LINKEDIN_ADS - Promo,387.66,898.14,8890,254,10
2026-05-29,email,EMAIL - Promo,210.53,1075.44,8715,105,12
2026-05-30,google_ads,GOOGLE_ADS - Promo,937.38,4564.72,65208,1716,53
2026-05-30,meta_ads,META_ADS - Promo,715.59,3858.39,81705,1257,45
2026-05-30,tiktok_ads,TIKTOK_ADS - Promo,782.43,2536.86,34224,496,29
2026-05-30,linkedin_ads,LINKEDIN_ADS - Promo,625.75,3181.26,33110,602,37
2026-05-30,email,EMAIL - Promo,769.14,2651.12,30420,845,31
2026-05-31,google_ads,GOOGLE_ADS - Promo,955.13,2274.34,20930,598,26
2026-05-31,meta_ads,META_ADS - Promo,218.72,721.08,5445,121,8
2026-05-31,tiktok_ads,TIKTOK_ADS - Promo,258.41,597.04,10230,155,7
2026-05-31,linkedin_ads,LINKEDIN_ADS - Promo,792.29,4077.4,26195,403,47
2026-05-31,email,EMAIL - Promo,654.02,1782.76,19052,866,20
2026-06-01,google_ads,GOOGLE_ADS - Promo,375.94,1295.46,6496,203,15
2026-06-01,meta_ads,META_ADS - Promo,972.14,2636.57,33046,1271,31
2026-06-01,tiktok_ads,TIKTOK_ADS - Promo,727.5,1381.97,26202,1191,16
2026-06-01,linkedin_ads,LINKEDIN_ADS - Promo,575.41,1741.11,79584,829,20
2026-06-01,email,EMAIL - Promo,642.56,2503.98,8256,344,29
2026-06-02,google_ads,GOOGLE_ADS - Promo,699.08,1721.43,19272,438,20
2026-06-02,meta_ads,META_ADS - Promo,523.21,1821.51,39312,468,21
2026-06-02,tiktok_ads,TIKTOK_ADS - Promo,431.2,2297.63,16520,472,27
2026-06-02,linkedin_ads,LINKEDIN_ADS - Promo,831.84,2764.36,33176,572,32
2026-06-02,email,EMAIL - Promo,953.09,2231.65,53486,1138,26
2026-06-03,google_ads,GOOGLE_ADS - Promo,295.23,672.46,23940,252,7
2026-06-03,meta_ads,META_ADS - Promo,995.53,4582.34,92538,954,53
2026-06-03,tiktok_ads,TIKTOK_ADS - Promo,761.91,3760.33,23954,406,44
2026-06-03,linkedin_ads,LINKEDIN_ADS - Promo,487.5,833.07,21942,318,9
2026-06-03,email,EMAIL - Promo,616.9,3032.26,14168,616,35
2026-06-04,google_ads,GOOGLE_ADS - Promo,505.28,1008.39,21600,300,11
2026-06-04,meta_ads,META_ADS - Promo,605.36,1408.17,12376,476,16
2026-06-04,tiktok_ads,TIKTOK_ADS - Promo,332.21,1449.61,15225,175,17
2026-06-04,linkedin_ads,LINKEDIN_ADS - Promo,931.23,4054.82,82852,1076,47
2026-06-04,email,EMAIL - Promo,353.55,1494.15,32630,502,17
2026-06-05,google_ads,GOOGLE_ADS - Promo,825.92,2210.01,45510,555,26
2026-06-05,meta_ads,META_ADS - Promo,676.66,3139.85,18696,492,36
2026-06-05,tiktok_ads,TIKTOK_ADS - Promo,368.53,1191.91,40812,716,14
2026-06-05,linkedin_ads,LINKEDIN_ADS - Promo,174.04,628.01,8439,87,7
2026-06-05,email,EMAIL - Promo,372.6,1894.1,6463,281,22
2026-06-06,google_ads,GOOGLE_ADS - Promo,429.74,1830.23,21195,471,21
2026-06-06,meta_ads,META_ADS - Promo,242.17,693.97,5940,132,8
2026-06-06,tiktok_ads,TIKTOK_ADS - Promo,901.18,4697.24,47838,714,55
2026-06-06,linkedin_ads,LINKEDIN_ADS - Promo,738.15,3024.26,59130,730,35
2026-06-06,email,EMAIL - Promo,872.74,1823.57,72560,907,21
2026-06-07,google_ads,GOOGLE_ADS - Promo,729.95,1901.29,34584,393,22
2026-06-07,meta_ads,META_ADS - Promo,228.4,606.51,12533,151,7
2026-06-07,tiktok_ads,TIKTOK_ADS - Promo,233.14,622.16,7176,156,7
2026-06-07,linkedin_ads,LINKEDIN_ADS - Promo,899.19,4269.88,54457,767,50
2026-06-07,email,EMAIL - Promo,773.32,2978.1,23954,406,35
2026-06-08,google_ads,GOOGLE_ADS - Promo,308.24,1668.48,19008,528,19
2026-06-08,meta_ads,META_ADS - Promo,536.84,1984.52,28165,655,23
2026-06-08,tiktok_ads,TIKTOK_ADS - Promo,746.16,2378.38,17424,396,27
2026-06-08,linkedin_ads,LINKEDIN_ADS - Promo,747.79,1606.58,77568,1212,18
2026-06-08,email,EMAIL - Promo,820.48,3561.56,62333,751,41
2026-06-09,google_ads,GOOGLE_ADS - Promo,768.84,3648.24,51736,892,42
2026-06-09,meta_ads,META_ADS - Promo,487.35,1097.8,63382,737,12
2026-06-09,tiktok_ads,TIKTOK_ADS - Promo,838.61,2914.44,59388,606,34
2026-06-09,linkedin_ads,LINKEDIN_ADS - Promo,639.8,2428.6,19458,414,28
2026-06-09,email,EMAIL - Promo,840.13,1999.4,16170,539,23
2026-06-10,google_ads,GOOGLE_ADS - Promo,136.28,425.91,4256,152,5
2026-06-10,meta_ads,META_ADS - Promo,857.02,4276.36,28200,1128,50
