date,channel,campaign_name,spend,revenue,impressions,clicks,conversions
2024-01-07,google_ads,Pmax_NTM_Campaign_11,27.778524,33.34,8297.0,88.0,1.0
2024-01-07,google_ads,Pmax_Campaign_07,82.410853,185.4648481,4611.0,135.0,2.937274
2024-01-07,google_ads,Pmax_Campaign_05,104.19006,290.7118823,22934.0,221.0,6.671585
2024-01-08,google_ads,Pmax_NTM_Campaign_10,720.838947,2580.02749599,195752.0,1649.0,34.23571
2024-01-08,google_ads,Pmax_Campaign_05,85.87,235.2835339,16723.0,174.0,3.56463
2024-01-08,google_ads,Video_Campaign_03,0.138119,0.0,82.0,1.0,0.0
2024-01-08,google_ads,Pmax_Campaign_03,0.986239,0.0,87.0,1.0,0.0
2024-01-08,google_ads,Pmax_Campaign_07,46.597137,135.90425399999998,4371.0,93.0,2.994254
2024-01-08,google_ads,Search_TM_Campaign_01,135.03,1304.8251472000002,1264.0,375.0,10.616358
2024-01-08,google_ads,Pmax_Campaign_04,3.25,0.0,156.0,6.0,0.0
2024-01-08,google_ads,Pmax_Campaign_06,77.633995,229.63272904,18413.0,239.0,5.015096
2024-01-08,google_ads,Pmax_NTM_Campaign_11,30.92001,0.0,6376.0,82.0,0.0
2024-01-09,google_ads,Video_Campaign_03,0.187809,0.0,49.0,1.0,0.0
2024-01-09,google_ads,Pmax_Campaign_04,5.11,176.46,157.0,6.0,1.0
2024-01-09,google_ads,Pmax_Campaign_06,49.76799,255.27725705,14855.0,227.0,4.409295
2024-01-09,google_ads,Pmax_NTM_Campaign_11,18.62001,35.14,5376.0,53.0,1.0
2024-01-09,google_ads,Pmax_Campaign_05,70.81,497.9432,15346.0,183.0,9.245082
2024-01-09,google_ads,Pmax_NTM_Campaign_10,505.033537,2650.48660843,168303.0,1402.0,35.92582
2024-01-09,google_ads,Pmax_Campaign_07,42.440467,100.0,4173.0,76.0,1.0
2024-01-09,google_ads,Search_TM_Campaign_01,113.06,549.46462411,1272.0,357.0,10.529519
2024-01-09,google_ads,Pmax_Campaign_03,0.446856,0.0,79.0,1.0,0.0
2024-01-10,google_ads,Pmax_Campaign_04,0.22,0.0,163.0,2.0,0.0
2024-01-10,google_ads,Pmax_NTM_Campaign_11,34.60001,186.55,4599.0,71.0,3.0
2024-01-10,google_ads,Video_Campaign_03,0.125213,0.0,64.0,0.0,0.0
2024-01-10,google_ads,Pmax_NTM_Campaign_10,503.118885,2743.46338634,168246.0,1439.0,38.80219
2024-01-10,google_ads,Pmax_Campaign_03,0.712735,29.69742375,91.0,0.0,0.249035
2024-01-10,google_ads,Pmax_Campaign_05,93.38,626.73037613,18482.0,210.0,11.987399
2024-01-10,google_ads,Search_TM_Campaign_01,105.65,824.36940512,1117.0,273.0,11.071182
2024-01-10,google_ads,Pmax_Campaign_06,50.347961,463.12732393,13633.0,235.0,12.501795
2024-01-10,google_ads,Pmax_Campaign_07,52.276627,1196.99780691,4029.0,112.0,4.346481
2024-01-11,google_ads,Pmax_Campaign_04,6.27,0.0,109.0,12.0,0.0
2024-01-11,google_ads,Pmax_Campaign_07,62.370796,67.17602544,4344.0,90.0,1.011173
2024-01-11,google_ads,Pmax_NTM_Campaign_11,24.26002,18.13292117,4622.0,55.0,0.194831
2024-01-11,google_ads,Video_Campaign_03,0.093265,0.0,35.0,0.0,0.0
2024-01-11,google_ads,Pmax_Campaign_06,50.15406,343.60802553,16249.0,224.0,6.006643
2024-01-11,google_ads,Search_TM_Campaign_01,113.12,545.78077408,1204.0,324.0,6.263908
2024-01-11,google_ads,Pmax_NTM_Campaign_10,595.663155,4391.4154503400005,185919.0,1626.0,47.774114
2024-01-11,google_ads,Pmax_Campaign_05,82.66,151.22,21826.0,208.0,3.0
2024-01-11,google_ads,Pmax_Campaign_03,0.376386,0.0,52.0,0.0,0.0
2024-01-12,google_ads,Pmax_Campaign_05,11.88,34.98,3285.0,34.0,1.0
2024-01-12,google_ads,Pmax_Campaign_04,4.61,0.0,89.0,7.0,0.0
2024-01-12,google_ads,Pmax_Campaign_03,0.827878,0.0,54.0,1.0,0.0
2024-01-12,google_ads,Pmax_Campaign_07,82.21416,2147.23556226,5263.0,126.0,12.997258
2024-01-12,google_ads,Video_Campaign_03,0.19164,0.0,47.0,0.0,0.0
2024-01-12,google_ads,Pmax_NTM_Campaign_10,45.582285,335.68237344,18956.0,153.0,4.047112
2024-01-12,google_ads,Pmax_Campaign_06,3.09116,138.82,1494.0,21.0,1.0
2024-01-12,google_ads,Search_TM_Campaign_01,141.87,1813.30443774,1294.0,382.0,17.002741999999998
2024-01-12,google_ads,Pmax_NTM_Campaign_11,14.08003,83.62,826.0,33.0,2.0
2024-01-13,google_ads,Pmax_Campaign_07,57.962959,272.31033592,4880.0,126.0,2.923137
2024-01-13,google_ads,Pmax_Campaign_04,12.2,0.0,54.0,11.0,0.0
2024-01-13,google_ads,Video_Campaign_03,0.149657,0.0,49.0,3.0,0.0
2024-01-13,google_ads,Pmax_Campaign_05,1.269221,0.0,107.0,8.0,0.0
2024-01-13,google_ads,Search_TM_Campaign_01,118.89,413.73079936,1535.0,411.0,5.021881
2024-01-13,google_ads,Pmax_Campaign_03,0.600639,0.0,67.0,1.0,0.0
2024-01-13,google_ads,Pmax_Campaign_06,0.02584,0.0,36.0,0.0,0.0
2024-01-13,google_ads,Pmax_NTM_Campaign_10,3.344045,0.0,167.0,3.0,0.0
2024-01-13,google_ads,Pmax_NTM_Campaign_11,17.06001,177.56,499.0,41.0,1.0
2024-01-14,google_ads,Pmax_Campaign_07,59.124065,328.2340863,4312.0,122.0,3.938363
2024-01-14,google_ads,Pmax_NTM_Campaign_11,12.03001,0.0,369.0,28.0,0.0
2024-01-14,google_ads,Video_Campaign_03,1.342006,0.0,214.0,12.0,0.0
2024-01-14,google_ads,Pmax_NTM_Campaign_10,2.066394,0.0,144.0,0.0,0.0
2024-01-14,google_ads,Search_TM_Campaign_01,133.22,1300.8417844,1457.0,435.0,14.026831
2024-01-14,google_ads,Pmax_Campaign_05,0.06,0.0,93.0,2.0,0.0
2024-01-14,google_ads,Pmax_Campaign_04,3.22,0.0,25.0,7.0,0.0
2024-01-14,google_ads,Pmax_Campaign_03,0.759999,0.0,78.0,1.0,0.0
2024-01-14,google_ads,Pmax_Campaign_06,0.27244,0.0,38.0,2.0,0.0
2024-01-15,google_ads,Search_TM_Campaign_01,129.25,480.55188382,1359.0,380.0,9.007375
2024-01-15,google_ads,Pmax_NTM_Campaign_11,25.06002,0.0,300.0,27.0,0.0
2024-01-15,google_ads,Pmax_Campaign_04,4.71,0.0,41.0,8.0,0.0
2024-01-15,google_ads,Video_Campaign_03,0.304254,0.0,77.0,0.0,0.0
2024-01-15,google_ads,Pmax_Campaign_05,0.13001,0.0,72.0,2.0,0.0
2024-01-15,google_ads,Pmax_Campaign_07,69.385648,272.78,4408.0,156.0,4.0
2024-01-15,google_ads,Pmax_Campaign_03,0.911346,0.0,89.0,1.0,0.0
2024-01-15,google_ads,Pmax_NTM_Campaign_10,4.036267,0.0,210.0,4.0,0.0
2024-01-15,google_ads,Pmax_Campaign_06,0.00277,0.0,15.0,0.0,0.0
2024-01-16,google_ads,Pmax_Campaign_07,63.917153,237.144054,3907.0,114.0,3.98796
2024-01-16,google_ads,Pmax_Campaign_04,4.99,0.0,61.0,9.0,0.0
2024-01-16,google_ads,Pmax_Campaign_03,0.424946,0.0,62.0,0.0,0.0
2024-01-16,google_ads,Pmax_NTM_Campaign_11,9.07001,0.0,359.0,21.0,0.0
2024-01-16,google_ads,Pmax_Campaign_05,0.35,0.0,54.0,2.0,0.0
2024-01-16,google_ads,Pmax_NTM_Campaign_10,2.94025,0.0,197.0,1.0,0.0
2024-01-16,google_ads,Search_TM_Campaign_01,138.03,757.6478475,1202.0,356.0,9.420354
2024-01-16,google_ads,Video_Campaign_03,0.1436,0.0,145.0,1.0,0.0
2024-01-16,google_ads,Pmax_Campaign_06,0.45578,0.0,31.0,2.0,0.0
2024-01-17,google_ads,Pmax_Campaign_04,4.36,0.0,40.0,7.0,0.0
2024-01-17,google_ads,Pmax_Campaign_05,0.42,0.0,47.0,1.0,0.0
2024-01-17,google_ads,Search_TM_Campaign_01,105.4,697.3311495,1025.0,305.0,3.046291
2024-01-17,google_ads,Pmax_Campaign_03,0.598471,0.0,52.0,0.0,0.0
2024-01-17,google_ads,Pmax_NTM_Campaign_11,16.93002,89.99,624.0,40.0,1.0
2024-01-17,google_ads,Pmax_Campaign_07,65.83623,322.76555,4742.0,111.0,3.466074
2024-01-17,google_ads,Pmax_NTM_Campaign_10,1.744221,0.0,145.0,1.0,0.0
2024-01-17,google_ads,Video_Campaign_03,0.303048,0.0,59.0,0.0,0.0
2024-01-17,google_ads,Pmax_Campaign_06,0.195861,0.0,45.0,0.0,0.0
2024-01-18,google_ads,Pmax_Campaign_07,79.822677,130.09635884,5142.0,105.0,2.609073
2024-01-18,google_ads,Pmax_Campaign_05,0.86002,0.0,56.0,2.0,0.0
2024-01-18,google_ads,Search_TM_Campaign_01,113.0,1749.70629506,1113.0,313.0,12.718871
2024-01-18,google_ads,Pmax_Campaign_03,0.795459,0.0,67.0,1.0,0.0
2024-01-18,google_ads,Pmax_NTM_Campaign_10,2.389907,0.0,144.0,1.0,0.0
2024-01-18,google_ads,Video_Campaign_03,0.086111,0.0,48.0,1.0,0.0
2024-01-18,google_ads,Pmax_Campaign_06,0.052015,0.0,49.0,0.0,0.0
2024-01-18,google_ads,Pmax_NTM_Campaign_11,25.66,68.64,1199.0,53.0,1.0
2024-01-18,google_ads,Pmax_Campaign_04,5.07,63.12,40.0,9.0,1.0
2024-01-19,google_ads,Pmax_NTM_Campaign_11,26.86001,192.22014855,670.0,58.0,2.946453
2024-01-19,google_ads,Pmax_Campaign_05,0.11001,0.0,33.0,1.0,0.0
2024-01-19,google_ads,Pmax_Campaign_06,0.114865,0.0,21.0,2.0,0.0
2024-01-19,google_ads,Search_TM_Campaign_01,131.2,3653.33440773,1232.0,365.0,5.720045
2024-01-19,google_ads,Pmax_Campaign_07,36.732905,542.1111372800001,4699.0,106.0,3.978784
2024-01-19,google_ads,Pmax_Campaign_04,1.88,0.0,33.0,3.0,0.0
2024-01-19,google_ads,Pmax_NTM_Campaign_10,2.348716,0.0,152.0,1.0,0.0
2024-01-19,google_ads,Video_Campaign_03,0.060878,0.0,50.0,0.0,0.0
2024-01-19,google_ads,Pmax_Campaign_03,0.729063,0.0,55.0,0.0,0.0
2024-01-20,google_ads,Video_Campaign_03,0.10235,0.0,69.0,0.0,0.0
2024-01-20,google_ads,Pmax_Campaign_05,0.14,0.0,48.0,3.0,0.0
2024-01-20,google_ads,Pmax_NTM_Campaign_11,7.33002,45.99,373.0,25.0,1.0
2024-01-20,google_ads,Pmax_NTM_Campaign_10,1.512748,0.0,126.0,5.0,0.0
2024-01-20,google_ads,Search_TM_Campaign_01,138.11,1516.7422999,1499.0,451.0,11.518445
2024-01-20,google_ads,Pmax_Campaign_06,0.265739,0.0,39.0,3.0,0.0
2024-01-20,google_ads,Pmax_Campaign_04,1.52,0.0,39.0,4.0,0.0
2024-01-20,google_ads,Pmax_Campaign_07,64.896429,416.5688,5196.0,127.0,4.049349
2024-01-20,google_ads,Pmax_Campaign_03,0.911427,0.0,45.0,0.0,0.0
2024-01-21,google_ads,Pmax_NTM_Campaign_10,1.722573,0.0,128.0,3.0,0.0
2024-01-21,google_ads,Pmax_Campaign_07,96.023911,359.74746835,5679.0,168.0,4.821755
2024-01-21,google_ads,Pmax_Campaign_03,0.939828,0.0,54.0,0.0,0.0
2024-01-21,google_ads,Pmax_NTM_Campaign_11,4.32001,0.0,292.0,18.0,0.0
2024-01-21,google_ads,Video_Campaign_03,0.07008,0.0,74.0,0.0,0.0
2024-01-21,google_ads,Pmax_Campaign_06,1.364339,0.0,56.0,0.0,0.0
2024-01-21,google_ads,Search_TM_Campaign_01,139.65,976.1609816,1395.0,426.0,8.78236
2024-01-21,google_ads,Pmax_Campaign_05,0.01,0.0,56.0,1.0,0.0
2024-01-21,google_ads,Pmax_Campaign_04,4.27,0.0,22.0,5.0,0.0
2024-01-22,google_ads,Pmax_Campaign_03,0.723475,0.0,55.0,0.0,0.0
2024-01-22,google_ads,Pmax_Campaign_06,0.3144,60.16,45.0,0.0,0.5
2024-01-22,google_ads,Pmax_NTM_Campaign_11,4.33001,0.0,306.0,18.0,0.0
2024-01-22,google_ads,Pmax_Campaign_07,60.163945,344.81149493,4928.0,133.0,2.978107
2024-01-22,google_ads,Video_Campaign_03,0.092402,0.0,33.0,0.0,0.0
2024-01-22,google_ads,Pmax_NTM_Campaign_10,1.412679,60.16,104.0,2.0,0.5
2024-01-22,google_ads,Search_TM_Campaign_01,180.72,2170.99581085,1103.0,369.0,8.510328
2024-01-22,google_ads,Pmax_Campaign_05,0.78,0.0,68.0,3.0,0.0
2024-01-22,google_ads,Pmax_Campaign_04,6.41,0.0,11.0,4.0,0.0
2024-01-23,google_ads,Search_TM_Campaign_01,199.04,460.08066003,1154.0,376.0,7.729846
2024-01-23,google_ads,Pmax_NTM_Campaign_11,2.83,27.99,258.0,12.0,1.0
2024-01-23,google_ads,Pmax_Campaign_07,56.854351,253.54,4199.0,103.0,4.0
2024-01-23,google_ads,Video_Campaign_03,0.171483,0.0,48.0,0.0,0.0
2024-01-23,google_ads,Pmax_Campaign_03,1.333402,0.0,48.0,0.0,0.0
2024-01-23,google_ads,Pmax_Campaign_06,0.810062,0.0,57.0,2.0,0.0
2024-01-23,google_ads,Pmax_Campaign_05,0.13001,0.0,59.0,2.0,0.0
2024-01-23,google_ads,Pmax_NTM_Campaign_10,0.98008,0.0,112.0,0.0,0.0
2024-01-23,google_ads,Pmax_Campaign_04,0.09,0.0,8.0,1.0,0.0
2024-01-24,google_ads,Search_TM_Campaign_01,112.97,252.03579731,1039.0,319.0,6.143904
2024-01-24,google_ads,Pmax_Campaign_03,0.275231,0.0,36.0,0.0,0.0
2024-01-24,google_ads,Pmax_Campaign_04,0.31,0.0,5.0,3.0,0.0
2024-01-24,google_ads,Pmax_Campaign_06,0.617344,0.0,48.0,0.0,0.0
2024-01-24,google_ads,Video_Campaign_03,0.10864,0.0,40.0,3.0,0.0
2024-01-24,google_ads,Pmax_NTM_Campaign_11,4.55002,0.0,121.0,10.0,0.0
2024-01-24,google_ads,Pmax_NTM_Campaign_10,3.675954,0.0,215.0,6.0,0.0
2024-01-24,google_ads,Pmax_Campaign_05,0.09,0.0,57.0,1.0,0.0
2024-01-24,google_ads,Pmax_Campaign_07,67.224311,224.65668656,4277.0,128.0,2.333334
2024-01-25,google_ads,Pmax_Campaign_06,4.256129,0.0,36.0,1.0,0.0
2024-01-25,google_ads,Video_Campaign_03,0.313225,0.0,67.0,1.0,0.0
2024-01-25,google_ads,Pmax_Campaign_05,0.03,0.0,49.0,1.0,0.0
2024-01-25,google_ads,Pmax_NTM_Campaign_10,17.656698,107.75,381.0,18.0,1.0
2024-01-25,google_ads,Pmax_NTM_Campaign_11,1.44,0.0,121.0,4.0,0.0
2024-01-25,google_ads,Pmax_Campaign_04,0.4,0.0,5.0,1.0,0.0
2024-01-25,google_ads,Search_TM_Campaign_01,122.46,1846.90462648,1155.0,312.0,15.334708
2024-01-25,google_ads,Pmax_Campaign_07,72.428253,173.134054,5164.0,118.0,4.010954
2024-01-25,google_ads,Pmax_Campaign_03,0.31209,0.0,38.0,2.0,0.0
2024-01-26,google_ads,Pmax_Campaign_05,0.27001,0.0,57.0,2.0,0.0
2024-01-26,google_ads,Pmax_NTM_Campaign_11,0.16002,0.0,87.0,2.0,0.0
2024-01-26,google_ads,Pmax_Campaign_03,0.122721,0.0,23.0,0.0,0.0
2024-01-26,google_ads,Pmax_Campaign_07,81.661546,53.64085237,4347.0,131.0,0.991008
2024-01-26,google_ads,Video_Campaign_03,0.216585,0.0,65.0,0.0,0.0
2024-01-26,google_ads,Pmax_NTM_Campaign_10,1191.720084,3692.76401618,297775.0,2386.0,56.053532
2024-01-26,google_ads,Pmax_Campaign_06,0.622726,0.0,68.0,0.0,0.0
2024-01-26,google_ads,Search_TM_Campaign_01,106.4,603.13312905,1164.0,358.0,7.241117
2024-01-26,google_ads,Pmax_Campaign_04,0.0,0.0,3.0,0.0,0.0
2024-01-27,google_ads,Search_TM_Campaign_01,128.62,811.22507663,1521.0,444.0,5.715695
2024-01-27,google_ads,Video_Campaign_03,0.166193,0.0,84.0,1.0,0.0
2024-01-27,google_ads,Pmax_Campaign_07,97.021646,202.20817008,4848.0,133.0,3.167888
2024-01-27,google_ads,Pmax_Campaign_04,0.03,0.0,2.0,1.0,0.0
2024-01-27,google_ads,Pmax_Campaign_06,0.451147,0.0,103.0,0.0,0.0
2024-01-27,google_ads,Pmax_NTM_Campaign_10,2872.377959,9794.98603685,684924.0,5385.0,140.644659
2024-01-27,google_ads,Pmax_NTM_Campaign_11,0.37001,0.0,95.0,5.0,0.0
2024-01-27,google_ads,Pmax_Campaign_05,0.91001,0.0,88.0,5.0,0.0
2024-01-27,google_ads,Pmax_Campaign_03,0.075038,0.0,35.0,1.0,0.0
2024-01-28,google_ads,Pmax_Campaign_04,0.94,0.0,6.0,1.0,0.0
2024-01-28,google_ads,Pmax_Campaign_05,1.31,0.0,75.0,4.0,0.0
2024-01-28,google_ads,Pmax_NTM_Campaign_10,2887.494197,6840.9956918,728901.0,5323.0,112.05844
2024-01-28,google_ads,Pmax_NTM_Campaign_11,1.35001,0.0,113.0,5.0,0.0
2024-01-28,google_ads,Search_TM_Campaign_01,188.728528,709.6063194300001,1601.0,502.0,9.238244000000002
2024-01-28,google_ads,Pmax_Campaign_06,0.950563,0.0,131.0,2.0,0.0
2024-01-28,google_ads,Pmax_Campaign_07,93.350162,45.83635092,4980.0,133.0,0.990842
2024-01-28,google_ads,Video_Campaign_03,0.103304,0.0,50.0,0.0,0.0
2024-01-28,google_ads,Pmax_Campaign_03,0.238382,0.0,77.0,1.0,0.0
2024-01-29,google_ads,Pmax_Campaign_07,85.777632,627.05,4182.0,120.0,6.0
2024-01-29,google_ads,Pmax_Campaign_03,0.488253,0.0,90.0,1.0,0.0
2024-01-29,google_ads,Pmax_NTM_Campaign_11,1.42,0.0,109.0,4.0,0.0
2024-01-29,google_ads,Video_Campaign_03,0.178131,0.0,55.0,0.0,0.0
2024-01-29,google_ads,Pmax_NTM_Campaign_10,2519.512846,9045.83266123,565609.0,4322.0,155.65259099999997
2024-01-29,google_ads,Pmax_Campaign_04,0.0,0.0,3.0,0.0,0.0
2024-01-29,google_ads,Pmax_Campaign_06,9.380583,0.0,231.0,3.0,0.0
2024-01-29,google_ads,Search_TM_Campaign_01,175.74,494.6980088,1273.0,387.0,8.007161
2024-01-29,google_ads,Pmax_Campaign_05,12.36002,467.90359329,315.0,9.0,2.1185270000000003
2024-01-30,google_ads,Pmax_Campaign_07,110.921056,329.84000000000003,3689.0,96.0,4.0
2024-01-30,google_ads,Video_Campaign_03,0.282046,0.0,107.0,1.0,0.0
2024-01-30,google_ads,Pmax_NTM_Campaign_10,2723.566623,7778.835300639999,581918.0,4441.0,125.034333
2024-01-30,google_ads,Pmax_Campaign_05,0.95002,0.0,96.0,5.0,0.0
2024-01-30,google_ads,Pmax_Campaign_03,0.470306,0.0,76.0,0.0,0.0
2024-01-30,google_ads,Pmax_Campaign_04,0.0,0.0,2.0,0.0,0.0
2024-01-30,google_ads,Pmax_NTM_Campaign_11,0.74003,0.0,73.0,2.0,0.0
2024-01-30,google_ads,Search_TM_Campaign_01,172.69,691.78419312,1203.0,368.0,9.650103
2024-01-30,google_ads,Pmax_Campaign_06,0.970249,0.0,156.0,1.0,0.0
2024-01-31,google_ads,Pmax_Campaign_05,4.77002,13.5438537,135.0,3.0,0.22607
2024-01-31,google_ads,Video_Campaign_03,0.130805,0.0,62.0,2.0,0.0
2024-01-31,google_ads,Pmax_Campaign_07,88.130446,552.85351219,4096.0,122.0,7.493656
2024-01-31,google_ads,Pmax_Campaign_06,1.592266,0.0,110.0,0.0,0.0
2024-01-31,google_ads,Search_TM_Campaign_01,116.7,1344.3857963,1240.0,309.0,14.773426
2024-01-31,google_ads,Pmax_Campaign_03,0.503405,0.0,38.0,0.0,0.0
2024-01-31,google_ads,Pmax_Campaign_04,0.0,0.0,2.0,0.0,0.0
2024-01-31,google_ads,Pmax_NTM_Campaign_10,2848.255758,10151.19561012,555216.0,4626.0,157.19433400000003
2024-01-31,google_ads,Pmax_NTM_Campaign_11,0.06002,0.0,50.0,2.0,0.0
2024-02-01,google_ads,Pmax_Campaign_05,4.84,62.34,890.0,9.0,1.5
2024-02-01,google_ads,Pmax_Campaign_06,3.647627,0.0,247.0,7.0,0.0
2024-02-01,google_ads,Pmax_Campaign_07,135.604835,355.29621238,4718.0,162.0,3.30298
2024-02-01,google_ads,Video_Campaign_03,0.094809,0.0,52.0,1.0,0.0
2024-02-01,google_ads,Pmax_NTM_Campaign_11,0.74004,0.0,135.0,5.0,0.0
2024-02-01,google_ads,Pmax_Campaign_04,0.0,0.0,6.0,0.0,0.0
2024-02-01,google_ads,Pmax_NTM_Campaign_10,4026.010575,14068.85479935,850429.0,6304.0,234.140735
2024-02-01,google_ads,Search_TM_Campaign_01,151.93,850.2611501199999,1184.0,351.0,11.597054
2024-02-01,google_ads,Pmax_Campaign_03,0.648481,0.0,57.0,0.0,0.0
2024-02-02,google_ads,Pmax_Campaign_03,1.367458,0.0,81.0,0.0,0.0
2024-02-02,google_ads,Pmax_Campaign_04,0.49,0.0,7.0,1.0,0.0
2024-02-02,google_ads,Search_TM_Campaign_01,128.73,914.89902739,1244.0,338.0,10.479293
